book_name,name,llm_classification,total_adjectives,top_adjectives,adjectives
Emma,perry,2,6,"good:1, bilious:1, concerned:1, anxious:1, fond:1","{'good': 1, 'bilious': 1, 'concerned': 1, 'anxious': 1, 'fond': 1, 'uneasy': 1}"
Emma,randalls,2,1,thick:1,{'thick': 1}
Emma,robert martin,2,3,"sufficient:1, ill:1, spare:1","{'sufficient': 1, 'ill': 1, 'spare': 1}"
Emma,weston,2,39,"poor:3, anxious:2, disappointed:2, ready:2, dear:2","{'poor': 3, 'favourite': 1, 'anxious': 2, 'sanguine': 1, 'chatty': 1, 'convivial': 1, 'disappointed': 2, 'blind': 1, 'ready': 2, 'quiet': 1, 'hearted': 1, 'musical': 1, 'interested': 1, 'dear': 2, 'used': 1, 'delighted': 1, 'sorry': 1, 'own': 1, 'afraid': 1, 'mistaken': 1, 'cautious': 1, 'unsuspicious': 1, 'pleased': 1, 'amazed': 1, 'earnest': 1, 'aware': 1, 'unasked': 1, 'cheerful': 1, 'relieved': 1, 'safe': 1, 'well': 1, 'alone': 1, 'uneasy': 1}"
Emma,william larkins,2,1,dear:1,{'dear': 1}
Evelina,angel,1,3,"little:2, cruellest:1","{'little': 2, 'cruellest': 1}"
Evelina,april,1,1,last:1,{'last': 1}
Evelina,beau,2,2,"poor:1, french:1","{'poor': 1, 'french': 1}"
Evelina,caoline,1,1,unhappy:1,{'unhappy': 1}
Evelina,clement,2,6,"disposed:1, undaunted:1, embarrassed:1, absent:1, uneasy:1","{'disposed': 1, 'undaunted': 1, 'embarrassed': 1, 'absent': 1, 'uneasy': 1, 'conscious': 1}"
Evelina,evelina,1,17,"dear:3, best:1, opposed:1, dutiful:1, affectionate:1","{'dear': 3, 'best': 1, 'opposed': 1, 'dutiful': 1, 'affectionate': 1, 'beloved': 1, 'responsible': 1, 'dearest': 1, 'grateful': 1, 'devoted': 1, 'happy': 1, 'gentle': 1, 'poor': 1, 'supported,-can': 1, 'sweet': 1}"
Evelina,evelyn,1,3,"able:1, due:1, weary:1","{'able': 1, 'due': 1, 'weary': 1}"
Evelina,friday,1,1,last:1,{'last': 1}
Evelina,garrick,2,2,celebrated:2,{'celebrated': 2}
Evelina,george,2,3,"fit:1, severe:1, better:1","{'fit': 1, 'severe': 1, 'better': 1}"
Evelina,he,2,242,"silent:12, pleased:9, able:9, proud:7, civil:6","{'weak': 1, 'dependent': 2, 'proper': 5, 'ugly': 1, 'pleased': 9, 'desirous': 2, 'superior': 4, 'unhappy': 1, 'swift': 2, 'unfortunate': 2, 'satisfied': 2, 'agreeable': 4, 'alone': 4, 'worth': 1, 'provoking': 2, 'glad': 4, 'gross': 2, 'present': 3, 'determined': 1, 'bent': 3, 'dead': 2, 'embarrassed': 1, 'civil': 6, 'happy': 3, 'bad': 2, 'natured': 2, 'spiteful': 2, 'fortunate': 1, 'attentive': 2, 'unwelcome': 2, 'sure': 4, 'innocent': 3, 'loud': 2, 'quick': 1, 'ridiculous': 1, 'foolish': 1, 'quiet': 1, 'anxious': 2, 'concerned': 3, 'much': 2, 'officious': 4, 'dangerous': 2, 'eager': 4, 'indifferent': 2, 'strong': 2, 'afraid': 2, 'tired': 1, 'cunning': 1, 'elated': 2, 'violent': 2, 'serious': 2, 'entertaining': 2, 'right': 4, 'funny': 2, 'proud': 7, 'poor': 4, 'spirited': 2, 'duller': 1, 'thunderstruck': 1, 'complete': 1, 'fine': 1, 'ready': 5, 'respectful': 2, 'disposed': 2, 'capital': 2, 'able': 9, 'smart': 1, 'silent': 12, 'mad': 4, 'equal': 2, 'busy': 2, 'amiss': 2, 'affable': 1, 'empty': 1, 'distressed': 2, 'modest': 1, 'tall': 2, 'strange': 2, 'importunate': 2, 'abominable': 2, 'careful': 2, 'polite': 1, 'malicious': 2, 'fashionable': 1, 'sorry': 3, 'distant': 2, 'unconscious': 2, 'amiable': 2, 'absent': 2, 'good': 1, 'surprised': 2, 'favourite': 2, 'acquainted': 2, 'pale': 2, 'thoughtful': 2, 'shocked': 2, 'willing': 2, 'certain': 1, 'prepared': 1, 'alive': 1, 'humane': 2, 'generous': 2}"
Evelina,hope,1,11,"only:2, worthy:1, fondest:1, terrified:1, fair:1","{'worthy': 1, 'fondest': 1, 'only': 2, 'terrified': 1, 'fair': 1, 'faint': 1, 'earthly': 1, 'future': 1, 'smallest': 1, 'sufficient': 1}"
Evelina,horace,2,1,favourite:1,{'favourite': 1}
Evelina,howard,2,3,"able:1, hospitable:1, respectable:1","{'able': 1, 'hospitable': 1, 'respectable': 1}"
Evelina,john,2,1,glad:1,{'glad': 1}
Evelina,louisa,1,6,"glad:1, uneasy:1, little:1, happy:1, terrified:1","{'glad': 1, 'uneasy': 1, 'little': 1, 'happy': 1, 'terrified': 1, 'present': 1}"
Evelina,maria,1,11,"dear:8, earnest:1, certain:1, kind:1","{'earnest': 1, 'certain': 1, 'kind': 1, 'dear': 8}"
Evelina,mirvan,2,10,"dear:3, kind:1, poor:1, alarmed:1, glad:1","{'kind': 1, 'poor': 1, 'alarmed': 1, 'glad': 1, 'amiable': 1, 'dear': 3, 'insipid': 1, 'gross': 1}"
Evelina,moll,1,2,"white:1, red:1","{'white': 1, 'red': 1}"
Evelina,nay,1,2,"many:1, eager:1","{'many': 1, 'eager': 1}"
Evelina,nick,2,1,old:1,{'old': 1}
Evelina,orville,2,18,"grateful:2, noble:1, favourite:1, careful:1, disgusted:1","{'noble': 1, 'favourite': 1, 'careful': 1, 'disgusted': 1, 'delicate': 1, 'sensible': 1, 'thoughtful': 1, 'thunderstruck': 1, 'grateful': 2, 'own': 1, 'same': 1, 'absent': 1, 'happy': 1, 'good': 1, 'humane': 1, 'generous': 1, 'beloved': 1}"
Evelina,polly,1,4,"worse:1, older:1, welcome:1, frightened:1","{'worse': 1, 'older': 1, 'welcome': 1, 'frightened': 1}"
Evelina,polly branghton,1,2,"foolish:1, ignorant:1","{'foolish': 1, 'ignorant': 1}"
Evelina,selwyn,2,8,"urgent:1, kind:1, attentive:1, eager:1, obliging:1","{'urgent': 1, 'kind': 1, 'attentive': 1, 'eager': 1, 'obliging': 1, 'apprehensive': 1, 'doubtless': 1, 'sarcastic': 1}"
Evelina,sweet maria,1,3,"surprised:1, cold:1, sweet:1","{'surprised': 1, 'cold': 1, 'sweet': 1}"
Evelina,wednesday,1,1,next:1,{'next': 1}
Oliver_Twist,agnes,1,1,unhappy:1,{'unhappy': 1}
Oliver_Twist,beck,2,1,significant:1,{'significant': 1}
Oliver_Twist,bill,2,1,sure:1,{'sure': 1}
Oliver_Twist,charley,2,2,"unable:1, little:1","{'unable': 1, 'little': 1}"
Oliver_Twist,charlotte,1,1,certain:1,{'certain': 1}
Oliver_Twist,corney,2,5,"late:2, about:1, worthy:1, blessed:1","{'about': 1, 'worthy': 1, 'blessed': 1, 'late': 2}"
Oliver_Twist,dick,2,5,"little:2, poor:1, porochial:1, dead:1","{'poor': 1, 'little': 2, 'porochial': 1, 'dead': 1}"
Oliver_Twist,dodger,2,6,"artful:2, unwilling:1, papers—‘artful:1, imprisoned:1, silent:1","{'artful': 2, 'unwilling': 1, 'papers—‘artful': 1, 'imprisoned': 1, 'silent': 1}"
Oliver_Twist,fagin,2,12,"old:2, mad:2, bade:1, poor:1, eyed:1","{'old': 2, 'bade': 1, 'mad': 2, 'poor': 1, 'eyed': 1, 'short': 1, 'bad': 1, 'very': 1, 'about': 1, 'aloud': 1}"
Oliver_Twist,faguey,1,1,first:1,{'first': 1}
Oliver_Twist,giles,2,3,"red:1, able:1, poor:1","{'red': 1, 'able': 1, 'poor': 1}"
Oliver_Twist,grimwig,2,3,"disposed:1, pleased:1, ready:1","{'disposed': 1, 'pleased': 1, 'ready': 1}"
Oliver_Twist,harry maylie,2,2,"fatigued:1, thoughtful:1","{'fatigued': 1, 'thoughtful': 1}"
Oliver_Twist,he,2,352,"dead:16, tired:12, asleep:11, quiet:8, young:8","{'claimed': 1, 'spirited': 1, 'rampacious': 1, 'hungry': 5, 'little': 2, 'afraid': 4, 'desperate': 1, 'reckless': 1, 'pale': 4, 'cheap': 3, 'small': 7, 'bigger': 1, 'alone': 6, 'angry': 2, 'stationary': 1, 'personal': 2, 'wicious': 1, 'tragic': 1, 'round': 4, 'mad': 4, 'frightened': 2, 'cold': 5, 'asleep': 11, 'stiff': 2, 'dead': 16, 'short': 2, 'sortin': 2, 'acquainted': 4, 'tired': 12, 'awake': 2, 'green': 2, 'innocent': 2, 'ill': 6, 'committed': 2, 'quiet': 8, 'anxious': 5, 'exhausted': 1, 'thirsty': 2, 'cheerful': 2, 'happy': 6, 'able': 4, 'weak': 5, 'comfortable': 3, 'used': 2, 'strong': 5, 'delighted': 2, 'delicate': 2, 'handsome': 2, 'silent': 4, 'rough': 1, 'content': 1, 'sure': 4, 'sorry': 2, 'willing': 3, 'glad': 6, 'safe': 2, 'accustomed': 4, 'sick': 2, 'weary': 2, 'grave': 2, 'uncomfortable': 1, 'interesting': 2, 'guilty': 1, 'fierce': 2, 'dry': 1, 'involved': 1, 'satisfied': 3, 'homeward': 2, 'pleased': 2, 'intent': 2, 'calm': 4, 'ready': 2, 'sulky': 1, 'sober': 1, 'about': 3, 'wakeful': 4, 'grateful': 5, 'necessary': 1, 'sweet': 2, 'serious': 2, 'funny': 2, 'worn': 2, 'known': 4, 'desirous': 1, 'alive': 6, 'further': 2, 'bold': 2, 'surprised': 1, 'firm': 4, 'slow': 2, 'worse': 4, 'wicked': 2, 'young': 8, 'better': 1, 'quick': 3, 'precious': 1, 'hasty': 1, 'proud': 1, 'dependent': 1, 'astonished': 2, 'zealous': 1, 'earnest': 1, 'good': 4, 'merciful': 2, 'unworthy': 2, 'haughty': 2, 'startled': 1, 'curious': 1, 'doubtful': 2, 'right': 2, 'laden': 2, 'true': 2, 'boldest': 2, 'cognizant': 2, 'fain': 2, 'humble': 2, 'amiable': 2, 'careful': 1, 'particular': 2, 'worth': 2, 'likely': 1, 'awkward': 1, 'prudent': 1, 'tall': 2, 'conscious': 2, 'older': 1, 'drunken': 1, 'sullen': 1, 'hoarse': 1, 'instrumental': 2, 'easy': 1, 'changed': 1, 'terrible': 2, 'famous': 2}"
Oliver_Twist,jack,2,1,lummy:1,{'lummy': 1}
Oliver_Twist,ken,2,1,other:1,{'other': 1}
Oliver_Twist,maylie,1,5,"dear:1, ill:1, young:1, ready:1, informed:1","{'dear': 1, 'ill': 1, 'young': 1, 'ready': 1, 'informed': 1}"
Oliver_Twist,nance,1,2,"brute:1, old:1","{'brute': 1, 'old': 1}"
Oliver_Twist,nancy,1,10,"dear:2, other:1, disposed:1, fearful:1, deaf:1","{'other': 1, 'dear': 2, 'disposed': 1, 'fearful': 1, 'deaf': 1, 'exempt': 1, 'same': 1, 'pale': 1, 'first': 1}"
Oliver_Twist,noah,2,3,"poor:1, dear:1, sleepy:1","{'poor': 1, 'dear': 1, 'sleepy': 1}"
Oliver_Twist,oliver,2,44,"little:7, poor:5, young:3, eyed:2, about:1","{'about': 1, 'poor': 5, 'little': 7, 'astounded': 1, 'hung': 1, 'afraid': 1, 'comfortable': 1, 'mad': 1, 'anxious': 1, 'insensible': 1, 'worn': 1, 'shadowy': 1, 'round': 1, 'young': 3, 'eyed': 2, 'dacious': 1, 'glad': 1, 'happy': 1, 'desirous': 1, 'awake': 1, 'long': 1, 'dead': 1, 'pale': 1, 'stout': 1, 'healthy': 1, 'surprised': 1, 'homeward': 1, 'stunned': 1, 'elated': 1, 'old': 1, 'able': 1}"
Oliver_Twist,oliver twist,2,16,"young:5, poor:2, pale:1, thin:1, diminutive:1","{'young': 5, 'pale': 1, 'thin': 1, 'diminutive': 1, 'small': 1, 'near': 1, 'uppermost': 1, 'poor': 2, 'little': 1, 'speechless': 1, 'domesticated': 1}"
Oliver_Twist,rose,1,13,"dear:5, sufficient:1, anxious:1, certain:1, alone:1","{'sufficient': 1, 'anxious': 1, 'certain': 1, 'dear': 5, 'alone': 1, 'pale': 1, 'agitated': 1, 'heavy': 1, 'dull': 1}"
Oliver_Twist,rose maylie,1,1,delirious:1,{'delirious': 1}
Oliver_Twist,sally,1,6,"old:4, drunk:1, alone:1","{'old': 4, 'drunk': 1, 'alone': 1}"
Oliver_Twist,slout,2,1,worse:1,{'worse': 1}
Oliver_Twist,toby,2,1,clear:1,{'clear': 1}
Oliver_Twist,which oliver,2,1,glad:1,{'glad': 1}
CHAPTER_ONE,ale,2,1,dark:1,{'dark': 1}
CHAPTER_ONE,amber,1,6,"unobtrusive:1, more:1, different:1, shy:1, cheerful:1","{'unobtrusive': 1, 'more': 1, 'different': 1, 'shy': 1, 'cheerful': 1, 'shocked': 1}"
CHAPTER_ONE,arden,1,2,"tall:1, dark:1","{'tall': 1, 'dark': 1}"
CHAPTER_ONE,ardis,1,3,"little:2, attractive:1","{'attractive': 1, 'little': 2}"
CHAPTER_ONE,arran,2,1,young:1,{'young': 1}
CHAPTER_ONE,bartol,2,1,better:1,{'better': 1}
CHAPTER_ONE,belladonna,1,2,"much:1, vulnerable:1","{'much': 1, 'vulnerable': 1}"
CHAPTER_ONE,bestif,2,1,sweet:1,{'sweet': 1}
CHAPTER_ONE,boony,1,2,"ol':1, hairless:1","{""ol'"": 1, 'hairless': 1}"
CHAPTER_ONE,brother anders,2,1,angry:1,{'angry': 1}
CHAPTER_ONE,brother bryan,2,1,impressed:1,{'impressed': 1}
CHAPTER_ONE,carly,1,6,"contented:1, sour:1, certain:1, official:1, effective:1","{'contented': 1, 'sour': 1, 'certain': 1, 'official': 1, 'effective': 1, 'good': 1}"
CHAPTER_ONE,charlis,2,1,wicked:1,{'wicked': 1}
CHAPTER_ONE,daran,2,1,right-:1,{'right-': 1}
CHAPTER_ONE,erdric,2,1,owl:1,{'owl': 1}
CHAPTER_ONE,gejo,2,1,favorite:1,{'favorite': 1}
CHAPTER_ONE,giorgio,2,1,bolder:1,{'bolder': 1}
CHAPTER_ONE,granny,1,1,alone:1,{'alone': 1}
CHAPTER_ONE,gwyna,1,18,"more:2, able:2, careful:1, least:1, weary:1","{'careful': 1, 'least': 1, 'weary': 1, 'more': 2, 'alone': 1, 'delighted': 1, 'reliant': 1, 'true': 1, 'touchy': 1, 'able': 2, 'good': 1, 'whole': 1, 'rebellious': 1, 'wrong': 1, 'pretty': 1, 'pale': 1}"
CHAPTER_ONE,jeoff,2,8,"ol':2, interested:1, willing:1, fallible:1, flawed:1","{'interested': 1, ""ol'"": 2, 'willing': 1, 'fallible': 1, 'flawed': 1, 'good': 1, 'marital': 1}"
CHAPTER_ONE,jib,2,3,"lowly:1, fine:1, old:1","{'lowly': 1, 'fine': 1, 'old': 1}"
CHAPTER_ONE,jonny,2,2,"petrified:1, older:1","{'petrified': 1, 'older': 1}"
CHAPTER_ONE,jonny brede,2,1,unable:1,{'unable': 1}
CHAPTER_ONE,joy,1,1,glad:1,{'glad': 1}
CHAPTER_ONE,joyse,1,1,blond:1,{'blond': 1}
CHAPTER_ONE,kestrel,1,6,"young:2, sound:1, asleep:1, silent:1, about:1","{'young': 2, 'sound': 1, 'asleep': 1, 'silent': 1, 'about': 1}"
CHAPTER_ONE,lad,2,7,"good:3, looking:1, young:1, personable:1, inarticulate:1","{'looking': 1, 'good': 3, 'young': 1, 'personable': 1, 'inarticulate': 1}"
CHAPTER_ONE,lana,1,1,busy:1,{'busy': 1}
CHAPTER_ONE,lerra,1,2,"dear:1, ready:1","{'dear': 1, 'ready': 1}"
CHAPTER_ONE,lyssandra,1,1,right:1,{'right': 1}
CHAPTER_ONE,maddie,1,4,"weakly:1, naive:1, older:1, sweet:1","{'weakly': 1, 'naive': 1, 'older': 1, 'sweet': 1}"
CHAPTER_ONE,maeve,1,5,"silly:1, plain:1, preferable:1, touching:1, oblivious:1","{'silly': 1, 'plain': 1, 'preferable': 1, 'touching': 1, 'oblivious': 1}"
CHAPTER_ONE,mardake,2,1,certain:1,{'certain': 1}
CHAPTER_ONE,master darian,2,4,"old:1, afraid:1, sick:1, certain:1","{'old': 1, 'afraid': 1, 'sick': 1, 'certain': 1}"
CHAPTER_ONE,pearl,1,3,"human:2, friendly:1","{'human': 2, 'friendly': 1}"
CHAPTER_ONE,pell,2,4,"sour:2, difficult:1, polite:1","{'difficult': 1, 'sour': 2, 'polite': 1}"
CHAPTER_ONE,peregrine,2,4,"quiet:1, mimicked:1, certain:1, ready:1","{'quiet': 1, 'mimicked': 1, 'certain': 1, 'ready': 1}"
CHAPTER_ONE,prince sional,2,1,young:1,{'young': 1}
CHAPTER_ONE,rolend,2,1,uncertain:1,{'uncertain': 1}
CHAPTER_ONE,rose,1,13,"late:2, alive:2, unlikely:1, soft:1, tuned:1","{'late': 2, 'alive': 2, 'unlikely': 1, 'soft': 1, 'tuned': 1, 'fanatical': 1, 'perfect': 1, 'slid': 1, 'stiff': 1, 'grateful': 1, 'lute': 1}"
CHAPTER_ONE,ruby,1,1,latest:1,{'latest': 1}
CHAPTER_ONE,sire harlan,2,1,interested:1,{'interested': 1}
CHAPTER_ONE,stara,1,20,"old:2, angry:1, enough:1, content:1, happy:1","{'angry': 1, 'enough': 1, 'content': 1, 'happy': 1, 'alone': 1, 'minded': 1, 'soft': 1, 'round': 1, 'unhappy': 1, 'uneasy': 1, 'safe': 1, 'unable': 1, 'married': 1, 'old': 2, 'aggrieved': 1, 'triumphant': 1, 'aged': 1, 'older': 1, 'able': 1}"
CHAPTER_ONE,tarn,2,1,old:1,{'old': 1}
CHAPTER_ONE,thom,2,1,right:1,{'right': 1}
CHAPTER_ONE,tonno,2,14,"ill:2, alive:2, merciful:1, troubled:1, key:1","{'merciful': 1, 'troubled': 1, 'key': 1, 'able': 1, 'ill': 2, 'convinced': 1, 'delirious': 1, 'angry': 1, 'alone': 1, 'alive': 2, 'pleased': 1, 'younger': 1}"
CHAPTER_ONE,victor,2,4,"welcome:1, about:1, silent:1, popular:1","{'welcome': 1, 'about': 1, 'silent': 1, 'popular': 1}"
CHAPTER_ONE,wren,1,3,"different:1, wrong:1, true:1","{'different': 1, 'wrong': 1, 'true': 1}"
The_Tenant_of_Wildfell_Hall,annabella,1,6,"dear:2, poor:1, beloved:1, unfortunate:1, little:1","{'dear': 2, 'poor': 1, 'beloved': 1, 'unfortunate': 1, 'little': 1}"
The_Tenant_of_Wildfell_Hall,anne,1,6,"poor:2, strong:1, ready:1, sure:1, less:1","{'poor': 2, 'strong': 1, 'ready': 1, 'sure': 1, 'less': 1}"
The_Tenant_of_Wildfell_Hall,apollo,2,1,own:1,{'own': 1}
The_Tenant_of_Wildfell_Hall,april,1,3,"cold:1, wet:1, next:1","{'cold': 1, 'wet': 1, 'next': 1}"
The_Tenant_of_Wildfell_Hall,arthur,2,23,"little:12, asleep:2, able:1, delicate:1, shrank:1","{'able': 1, 'delicate': 1, 'shrank': 1, 'ready': 1, 'little': 12, 'selfish': 1, 'poor': 1, 'asleep': 2, 'sentimental': 1, 'ill': 1, 'young': 1}"
The_Tenant_of_Wildfell_Hall,august,2,2,"lusty:1, reckless:1","{'lusty': 1, 'reckless': 1}"
The_Tenant_of_Wildfell_Hall,bliss,1,8,"eternal:2, present:2, greater:1, new:1, calmer:1","{'eternal': 2, 'greater': 1, 'present': 2, 'new': 1, 'calmer': 1, 'heavenly': 1}"
The_Tenant_of_Wildfell_Hall,christian,2,7,"sincere:1, practical:1, honest:1, many:1, better:1","{'sincere': 1, 'practical': 1, 'honest': 1, 'many': 1, 'better': 1, 'good': 1, 'true': 1}"
The_Tenant_of_Wildfell_Hall,eli,2,1,old:1,{'old': 1}
The_Tenant_of_Wildfell_Hall,eliza,1,6,"charming:2, certain:1, observed:1, impossible:1, delighted:1","{'charming': 2, 'certain': 1, 'observed': 1, 'impossible': 1, 'delighted': 1}"
The_Tenant_of_Wildfell_Hall,emily,1,1,reluctant:1,{'reluctant': 1}
The_Tenant_of_Wildfell_Hall,esther,1,7,"little:1, discreet:1, anxious:1, poor:1, full:1","{'little': 1, 'discreet': 1, 'anxious': 1, 'poor': 1, 'full': 1, 'whole': 1, 'unengaged': 1}"
The_Tenant_of_Wildfell_Hall,fergus,2,3,"brave:1, impertinent:1, absurd:1","{'brave': 1, 'impertinent': 1, 'absurd': 1}"
The_Tenant_of_Wildfell_Hall,frederick,2,3,"poor:1, indignant:1, dear:1","{'poor': 1, 'indignant': 1, 'dear': 1}"
The_Tenant_of_Wildfell_Hall,gilbert,2,4,"dear:3, young:1","{'dear': 3, 'young': 1}"
The_Tenant_of_Wildfell_Hall,graham,2,10,"contrary:1, dear:1, mature:1, earnest:1, objectionable:1","{'contrary': 1, 'dear': 1, 'mature': 1, 'earnest': 1, 'objectionable': 1, 'ignorant': 1, 'clever': 1, 'delighted': 1, 'dismayed': 1, 'sad': 1}"
The_Tenant_of_Wildfell_Hall,he,2,386,"weary:10, able:9, good:9, safe:9, more:8","{'better': 6, 'likely': 5, 'ready': 5, 'right': 6, 'mercurial': 2, 'mischievous': 2, 'sick': 7, 'able': 9, 'happy': 4, 'bashful': 1, 'cold': 2, 'sensible': 5, 'acquainted': 1, 'sure': 6, 'amused': 1, 'silly': 1, 'inclined': 2, 'hardy': 2, 'active': 2, 'surprised': 3, 'anxious': 3, 'detestable': 2, 'disposed': 3, 'ill': 2, 'unable': 2, 'desirous': 1, 'unkind': 1, 'handsome': 6, 'charming': 2, 'ugly': 3, 'more': 8, 'officious': 2, 'young': 2, 'assiduous': 1, 'sober': 7, 'old': 3, 'minded': 2, 'amazed': 2, 'tender': 2, 'good': 9, 'full': 2, 'older': 2, 'safe': 9, 'glad': 6, 'willing': 5, 'lower': 2, 'worse': 4, 'incorrigible': 2, 'looking': 1, 'nicer': 1, 'desperate': 3, 'submissive': 2, 'silent': 6, 'grim': 2, 'weary': 10, 'forsworn': 1, 'alone': 8, 'pleased': 6, 'past': 2, 'busy': 2, 'fond': 8, 'kind': 3, 'interested': 1, 'late': 2, 'bent': 2, 'conversable': 1, 'agreeable': 2, 'fit': 1, 'idle': 2, 'angry': 3, 'married': 1, 'opposite': 4, 'upright': 1, 'ashamed': 5, 'peevish': 3, 'testy': 1, 'gentle': 2, 'worthy': 2, 'respectable': 1, 'cheerful': 4, 'delighted': 1, 'selfish': 2, 'friendly': 1, 'civil': 1, 'healthy': 2, 'absent': 1, 'fair': 2, 'about': 1, 'slight': 2, 'hewn': 2, 'vigorous': 1, 'dependent': 1, 'impenetrable': 2, 'disagreeable': 2, 'determined': 4, 'noisy': 2, 'little': 2, 'perfect': 2, 'unworthy': 1, 'afraid': 3, 'pale': 2, 'excited': 1, 'strong': 2, 'comfortless': 2, 'lost': 1, 'prepared': 2, 'low': 2, 'disappointed': 2, 'dead': 6, 'bold': 2, 'respectful': 2, 'ceremonious': 2, 'stately': 2, 'preoccupied': 1, 'necessary': 3, 'calm': 1, 'round': 3, 'certain': 4, 'injurious': 2, 'proper': 1, 'true': 2, 'false': 2, 'black': 2, 'amusing': 1, 'disgusted': 2, 'bad': 2, 'drunk': 1, 'short': 2, 'asleep': 2, 'feverish': 2, 'reluctant': 2, 'mistaken': 1, 'subdued': 2, 'tranquil': 2, 'intractable': 1, 'satisfied': 1, 'quiet': 6, 'sincere': 2, 'dull': 2, 'unfit': 2, 'merciful': 2, 'composed': 2, 'delirious': 1, 'aware': 1, 'close': 2, 'successful': 1}"
The_Tenant_of_Wildfell_Hall,helen,1,16,"dear:5, own:2, angry:1, first:1, handsome:1","{'own': 2, 'dear': 5, 'angry': 1, 'first': 1, 'handsome': 1, 'worse': 1, 'interested': 1, 'miserable': 1, 'poor': 1, 'happy': 1, 'keen': 1}"
The_Tenant_of_Wildfell_Hall,hope,1,14,"future:2, vain:2, reasonable:1, fond:1, delusive:1","{'reasonable': 1, 'future': 2, 'vain': 2, 'fond': 1, 'delusive': 1, 'little': 1, 'wrong': 1, 'buoyant': 1, 'earthly': 1, 'last': 1, 'strong': 1, 'dull': 1}"
The_Tenant_of_Wildfell_Hall,humph,2,1,careless:1,{'careless': 1}
The_Tenant_of_Wildfell_Hall,jane wilson,1,5,"charming:1, elegant:1, minded:1, enough:1, unable:1","{'charming': 1, 'elegant': 1, 'minded': 1, 'enough': 1, 'unable': 1}"
The_Tenant_of_Wildfell_Hall,lawrence,2,3,"polite:1, unfortunate:1, averse:1","{'polite': 1, 'unfortunate': 1, 'averse': 1}"
The_Tenant_of_Wildfell_Hall,little helen,1,4,"little:3, tired:1","{'little': 3, 'tired': 1}"
The_Tenant_of_Wildfell_Hall,marry,1,1,young:1,{'young': 1}
The_Tenant_of_Wildfell_Hall,mary,1,2,"dear:1, friendly:1","{'dear': 1, 'friendly': 1}"
The_Tenant_of_Wildfell_Hall,mary millward,1,1,sedate:1,{'sedate': 1}
The_Tenant_of_Wildfell_Hall,milicent,1,13,"poor:5, impossible:2, dear:1, pale:1, brilliant:1","{'poor': 5, 'impossible': 2, 'dear': 1, 'pale': 1, 'brilliant': 1, 'troubled': 1, 'happy': 1, 'disappointed': 1}"
The_Tenant_of_Wildfell_Hall,nancy,1,1,mere:1,{'mere': 1}
The_Tenant_of_Wildfell_Hall,nay,1,2,"happy:1, little:1","{'happy': 1, 'little': 1}"
The_Tenant_of_Wildfell_Hall,nimrod,2,1,young:1,{'young': 1}
The_Tenant_of_Wildfell_Hall,rachel,1,5,"satisfied:1, dear:1, faithful:1, poor:1, suspicious:1","{'satisfied': 1, 'dear': 1, 'faithful': 1, 'poor': 1, 'suspicious': 1}"
The_Tenant_of_Wildfell_Hall,richard wilson,2,1,quiet:1,{'quiet': 1}
The_Tenant_of_Wildfell_Hall,rose,1,14,"ready:1, _:1, handsome:1, solicitous:1, simple:1","{'ready': 1, '_': 1, 'handsome': 1, 'solicitous': 1, 'simple': 1, 'natural': 1, 'mad': 1, 'determined': 1, 'afraid': 1, 'unbidden': 1, 'delighted': 1, 'careful': 1, 'beautiful': 1, 'fragrant': 1}"
The_Tenant_of_Wildfell_Hall,sarah,1,1,maid:1,{'maid': 1}
The_Tenant_of_Wildfell_Hall,walter,2,7,"pleased:1, dear:1, minded:1, hearted:1, displeased:1","{'pleased': 1, 'dear': 1, 'minded': 1, 'hearted': 1, 'displeased': 1, 'stern': 1, 'cold': 1}"
The_Tenant_of_Wildfell_Hall,wilmot,2,3,"glad:1, odious:1, other:1","{'glad': 1, 'odious': 1, 'other': 1}"
North_and_South,adam,2,1,old:1,{'old': 1}
North_and_South,anna,1,1,proud:1,{'proud': 1}
North_and_South,august,2,1,last:1,{'last': 1}
North_and_South,bessy,1,16,"silent:2, afraid:2, poor:2, impatient:1, ill:1","{'silent': 2, 'impatient': 1, 'afraid': 2, 'ill': 1, 'good': 1, 'relieved': 1, 'dear': 1, 'agitated': 1, 'last': 1, 'own': 1, 'better': 1, 'languid': 1, 'poor': 2}"
North_and_South,betty barnes,1,1,old:1,{'old': 1}
North_and_South,cosmo,2,2,"great:1, stout:1","{'great': 1, 'stout': 1}"
North_and_South,dixon,2,18,"old:4, dear:3, loyal:1, accustomed:1, hot:1","{'loyal': 1, 'accustomed': 1, 'hot': 1, 'unconscious': 1, 'last': 1, 'sure': 1, 'dear': 3, 'old': 4, 'faithful': 1, 'poor': 1, 'offending': 1, 'trusty': 1, 'huffed': 1}"
North_and_South,dolores,1,2,"natural:1, charming:1","{'natural': 1, 'charming': 1}"
North_and_South,edith,1,17,"asleep:4, careless:1, idle:1, envious:1, familiar:1","{'asleep': 4, 'careless': 1, 'idle': 1, 'envious': 1, 'familiar': 1, 'most': 1, 'impatient': 1, 'inclined': 1, 'ill': 1, 'latter': 1, 'fond': 1, 'only': 1, 'anxious': 1, 'civil': 1}"
